season,week,date,weekday,kickoff_et,away_team,home_team,away_score,home_score,home_spread,total,ats_winner,over_under,roof,division_game,stadium
2021,15,2021-12-19,Sunday,16:25,GB,BAL,31,30,9.5,45.5,BAL,Over,outdoors,0,M&T Bank Stadium
2021,15,2021-12-19,Sunday,20:20,NO,TB,9,0,-11.5,45.5,NO,Under,outdoors,1,Raymond James Stadium
2021,15,2021-12-20,Monday,17:00,LV,CLE,16,14,3.0,41.0,CLE,Under,outdoors,0,FirstEnergy Stadium
2021,15,2021-12-20,Monday,20:15,MIN,CHI,17,9,7.0,48.0,MIN,Under,outdoors,1,Soldier Field
2021,15,2021-12-21,Tuesday,19:00,SEA,LA,10,20,-7.5,47.0,LA,Under,dome,1,SoFi Stadium
2021,15,2021-12-21,Tuesday,19:00,WAS,PHI,17,27,-10.0,39.5,PUSH,Over,outdoors,1,Lincoln Financial Field
2021,16,2021-12-23,Thursday,20:20,SF,TEN,17,20,3.5,45.5,TEN,Under,outdoors,0,Nissan Stadium
2021,16,2021-12-25,Saturday,16:30,CLE,GB,22,24,-7.5,46.5,CLE,Under,outdoors,0,Lambeau Field
2021,16,2021-12-25,Saturday,20:15,IND,ARI,22,16,-3.0,48.0,IND,Under,closed,0,State Farm Stadium
2021,16,2021-12-26,Sunday,13:00,DET,ATL,16,20,-7.5,42.5,DET,Under,open,0,Mercedes-Benz Stadium
2021,16,2021-12-26,Sunday,13:00,TB,CAR,32,6,11.5,44.5,TB,Under,outdoors,1,Bank of America Stadium
2021,16,2021-12-26,Sunday,13:00,BAL,CIN,21,41,-7.5,43.0,CIN,Over,outdoors,1,Paul Brown Stadium
2021,16,2021-12-26,Sunday,13:00,LAC,HOU,29,41,13.5,46.0,HOU,Over,closed,0,NRG Stadium
2021,16,2021-12-26,Sunday,13:00,LA,MIN,30,23,3.5,48.5,LA,Over,dome,0,U.S. Bank Stadium
2021,16,2021-12-26,Sunday,13:00,BUF,NE,33,21,-1.0,43.5,BUF,Over,outdoors,1,Gillette Stadium
2021,16,2021-12-26,Sunday,13:00,JAX,NYJ,21,26,-2.5,42.5,NYJ,Over,outdoors,0,MetLife Stadium
2021,16,2021-12-26,Sunday,13:00,NYG,PHI,10,34,-11.0,41.0,PHI,Over,outdoors,1,Lincoln Financial Field
2021,16,2021-12-26,Sunday,16:05,CHI,SEA,25,24,-7.0,41.0,CHI,Over,outdoors,0,Lumen Field
2021,16,2021-12-26,Sunday,16:25,PIT,KC,10,36,-10.5,44.0,KC,Over,outdoors,0,GEHA Field at Arrowhead Stadium
2021,16,2021-12-26,Sunday,16:25,DEN,LV,13,17,1.0,42.0,LV,Under,dome,1,Allegiant Stadium
2021,16,2021-12-26,Sunday,20:20,WAS,DAL,14,56,-10.5,45.5,DAL,Over,closed,1,AT&T Stadium
2021,16,2021-12-27,Monday,20:15,MIA,NO,20,3,3.0,37.5,MIA,Under,dome,0,Mercedes-Benz Superdome
2021,17,2022-01-02,Sunday,13:00,LA,BAL,20,19,7.0,47.0,BAL,Under,outdoors,0,M&T Bank Stadium
2021,17,2022-01-02,Sunday,13:00,ATL,BUF,15,29,-14.0,46.5,PUSH,Under,outdoors,0,New Era Field
2021,17,2022-01-02,Sunday,13:00,NYG,CHI,3,29,-7.0,36.5,CHI,Under,outdoors,0,Soldier Field
2021,17,2022-01-02,Sunday,13:00,KC,CIN,31,34,3.5,51.0,CIN,Over,outdoors,0,Paul Brown Stadium
2021,17,2022-01-02,Sunday,13:00,LV,IND,23,20,-8.5,46.5,LV,Under,closed,0,Lucas Oil Stadium
2021,17,2022-01-02,Sunday,13:00,JAX,NE,10,50,-17.5,42.0,NE,Over,outdoors,0,Gillette Stadium
2021,17,2022-01-02,Sunday,13:00,TB,NYJ,28,24,14.5,48.0,NYJ,Over,outdoors,0,MetLife Stadium
2021,17,2022-01-02,Sunday,13:00,MIA,TEN,3,34,-3.0,41.0,TEN,Under,outdoors,0,Nissan Stadium
2021,17,2022-01-02,Sunday,13:00,PHI,WAS,20,16,6.5,44.5,WAS,Under,outdoors,1,FedExField
2021,17,2022-01-02,Sunday,16:05,DEN,LAC,13,34,-8.0,45.5,LAC,Over,dome,1,SoFi Stadium
2021,17,2022-01-02,Sunday,16:05,HOU,SF,7,23,-14.0,44.0,SF,Under,outdoors,0,Levi's Stadium
2021,17,2022-01-02,Sunday,16:25,ARI,DAL,25,22,-6.5,53.0,ARI,Under,closed,0,AT&T Stadium
2021,17,2022-01-02,Sunday,16:25,CAR,NO,10,18,-7.0,37.0,NO,Under,dome,1,Mercedes-Benz Superdome
2021,17,2022-01-02,Sunday,16:25,DET,SEA,29,51,-8.5,41.5,SEA,Over,outdoors,0,Lumen Field
2021,17,2022-01-02,Sunday,20:20,MIN,GB,10,37,-13.0,42.0,GB,Over,outdoors,1,Lambeau Field
2021,17,2022-01-03,Monday,20:15,CLE,PIT,14,26,1.0,43.5,PIT,Under,outdoors,1,Heinz Field
2021,18,2022-01-08,Saturday,16:30,KC,DEN,28,24,11.5,44.5,DEN,Over,outdoors,1,Empower Field at Mile High
2021,18,2022-01-08,Saturday,20:15,DAL,PHI,51,26,6.5,46.0,DAL,Over,outdoors,1,Lincoln Financial Field
2021,18,2022-01-09,Sunday,13:00,PIT,BAL,16,13,-3.0,41.0,PIT,Under,outdoors,1,M&T Bank Stadium
2021,18,2022-01-09,Sunday,13:00,CIN,CLE,16,21,-6.5,38.0,CIN,Under,outdoors,1,FirstEnergy Stadium
2021,18,2022-01-09,Sunday,13:00,GB,DET,30,37,4.0,45.0,DET,Over,dome,1,Ford Field
2021,18,2022-01-09,Sunday,13:00,TEN,HOU,28,25,10.5,43.0,HOU,Over,closed,1,NRG Stadium
2021,18,2022-01-09,Sunday,13:00,IND,JAX,11,26,14.0,43.0,JAX,Under,outdoors,1,TIAA Bank Stadium
2021,18,2022-01-09,Sunday,13:00,CHI,MIN,17,31,-3.5,45.5,MIN,Over,dome,1,U.S. Bank Stadium
2021,18,2022-01-09,Sunday,13:00,WAS,NYG,22,7,6.0,36.0,WAS,Under,outdoors,1,MetLife Stadium
2021,18,2022-01-09,Sunday,16:25,SEA,ARI,38,30,-5.5,48.0,SEA,Over,open,1,State Farm Stadium
2021,18,2022-01-09,Sunday,16:25,NO,ATL,30,20,4.5,40.0,NO,Over,closed,1,Mercedes-Benz Stadium
2021,18,2022-01-09,Sunday,16:25,NYJ,BUF,10,27,-16.0,43.0,BUF,Under,outdoors,1,New Era Field
2021,18,2022-01-09,Sunday,16:25,SF,LA,27,24,-3.0,46.5,SF,Over,dome,1,SoFi Stadium
2021,18,2022-01-09,Sunday,16:25,NE,MIA,24,33,6.0,41.0,MIA,Over,outdoors,1,Hard Rock Stadium
2021,18,2022-01-09,Sunday,16:25,CAR,TB,17,41,-11.0,43.0,TB,Over,outdoors,1,Raymond James Stadium
2021,18,2022-01-09,Sunday,20:20,LAC,LV,32,35,3.5,48.0,LV,Over,dome,1,Allegiant Stadium
2022,1,2022-09-08,Thursday,20:20,BUF,LA,31,10,1.0,51.5,BUF,Under,dome,0,SoFi Stadium
2022,1,2022-09-11,Sunday,13:00,NO,ATL,27,26,6.0,43.5,ATL,Over,closed,1,Mercedes-Benz Stadium
2022,1,2022-09-11,Sunday,13:00,CLE,CAR,26,24,-2.5,42.5,CLE,Over,outdoors,0,Bank of America Stadium
2022,1,2022-09-11,Sunday,13:00,SF,CHI,10,19,6.5,38.0,CHI,Under,outdoors,0,Soldier Field
2022,1,2022-09-11,Sunday,13:00,PIT,CIN,23,20,-7.5,44.5,PIT,Under,outdoors,1,Paycor Stadium
2022,1,2022-09-11,Sunday,13:00,PHI,DET,38,35,6.0,49.0,DET,Over,dome,0,Ford Field
2022,1,2022-09-11,Sunday,13:00,IND,HOU,20,20,7.0,46.0,HOU,Under,closed,1,NRG Stadium
2022,1,2022-09-11,Sunday,13:00,NE,MIA,7,20,-3.0,47.0,MIA,Under,outdoors,1,Hard Rock Stadium
2022,1,2022-09-11,Sunday,13:00,BAL,NYJ,24,9,6.5,44.0,BAL,Under,outdoors,0,MetLife Stadium
2022,1,2022-09-11,Sunday,13:00,JAX,WAS,22,28,-3.0,43.5,WAS,Over,outdoors,0,FedExField
2022,1,2022-09-11,Sunday,16:25,KC,ARI,44,21,6.0,54.0,KC,Over,closed,0,State Farm Stadium
2022,1,2022-09-11,Sunday,16:25,LV,LAC,19,24,-3.5,52.5,LAC,Under,dome,1,SoFi Stadium
2022,1,2022-09-11,Sunday,16:25,GB,MIN,7,23,-2.5,47.0,MIN,Under,dome,1,U.S. Bank Stadium
2022,1,2022-09-11,Sunday,16:25,NYG,TEN,21,20,-5.5,43.5,NYG,Under,outdoors,0,Nissan Stadium
2022,1,2022-09-11,Sunday,20:20,TB,DAL,19,3,2.5,49.5,TB,Under,closed,0,AT&T Stadium
2022,1,2022-09-12,Monday,20:15,DEN,SEA,16,17,6.0,44.0,SEA,Under,outdoors,0,Lumen Field
2022,2,2022-09-15,Thursday,20:15,LAC,KC,24,27,-4.0,52.5,LAC,Under,outdoors,1,GEHA Field at Arrowhead Stadium
2022,2,2022-09-18,Sunday,13:00,MIA,BAL,42,38,-3.0,44.0,MIA,Over,outdoors,0,M&T Bank Stadium
2022,2,2022-09-18,Sunday,13:00,NYJ,CLE,31,30,-6.5,38.5,NYJ,Over,outdoors,0,FirstEnergy Stadium
2022,2,2022-09-18,Sunday,13:00,WAS,DET,27,36,1.0,48.5,DET,Over,dome,0,Ford Field
2022,2,2022-09-18,Sunday,13:00,IND,JAX,0,24,3.0,43.5,JAX,Under,outdoors,1,TIAA Bank Stadium
2022,2,2022-09-18,Sunday,13:00,TB,NO,20,10,2.5,44.0,TB,Under,dome,1,Mercedes-Benz Superdome
2022,2,2022-09-18,Sunday,13:00,CAR,NYG,16,19,1.0,44.0,NYG,Under,outdoors,0,MetLife Stadium
2022,2,2022-09-18,Sunday,13:00,NE,PIT,17,14,3.0,40.0,PUSH,Under,outdoors,0,Acrisure Stadium
2022,2,2022-09-18,Sunday,16:05,ATL,LA,27,31,-10.5,46.5,ATL,Over,dome,0,SoFi Stadium
2022,2,2022-09-18,Sunday,16:05,SEA,SF,7,27,-8.5,40.0,SF,Under,outdoors,1,Levi's Stadium
2022,2,2022-09-18,Sunday,16:25,CIN,DAL,17,20,7.5,42.0,DAL,Under,closed,0,AT&T Stadium
2022,2,2022-09-18,Sunday,16:25,HOU,DEN,9,16,-10.5,46.0,HOU,Under,outdoors,0,Empower Field at Mile High
2022,2,2022-09-18,Sunday,16:25,ARI,LV,29,23,-5.5,51.5,ARI,Over,dome,0,Allegiant Stadium
2022,2,2022-09-18,Sunday,20:20,CHI,GB,10,27,-10.5,42.0,GB,Under,outdoors,1,Lambeau Field
2022,2,2022-09-19,Monday,19:15,TEN,BUF,7,41,-10.0,47.5,BUF,Over,outdoors,0,New Era Field
2022,2,2022-09-19,Monday,20:30,MIN,PHI,7,24,-2.5,49.5,PHI,Under,outdoors,0,Lincoln Financial Field
2022,3,2022-09-22,Thursday,20:15,PIT,CLE,17,29,-4.5,38.0,CLE,Over,outdoors,1,FirstEnergy Stadium
2022,3,2022-09-25,Sunday,13:00,NO,CAR,14,22,2.0,41.0,CAR,Under,outdoors,1,Bank of America Stadium
2022,3,2022-09-25,Sunday,13:00,HOU,CHI,20,23,-3.0,40.0,PUSH,Over,outdoors,0,Soldier Field
2022,3,2022-09-25,Sunday,13:00,KC,IND,17,20,4.5,51.0,IND,Under,open,0,Lucas Oil Stadium
2022,3,2022-09-25,Sunday,13:00,BUF,MIA,19,21,4.0,54.0,MIA,Under,outdoors,1,Hard Rock Stadium
2022,3,2022-09-25,Sunday,13:00,DET,MIN,24,28,-6.5,52.0,DET,Push,dome,1,U.S. Bank Stadium
2022,3,2022-09-25,Sunday,13:00,BAL,NE,37,26,2.5,45.5,BAL,Over,outdoors,0,Gillette Stadium
2022,3,2022-09-25,Sunday,13:00,CIN,NYJ,27,12,6.5,46.0,CIN,Under,outdoors,0,MetLife Stadium
2022,3,2022-09-25,Sunday,13:00,LV,TEN,22,24,1.5,45.5,TEN,Over,outdoors,0,Nissan Stadium
2022,3,2022-09-25,Sunday,13:00,PHI,WAS,24,8,6.0,47.0,PHI,Under,outdoors,1,FedExField
2022,3,2022-09-25,Sunday,16:05,JAX,LAC,38,10,-6.5,46.0,JAX,Over,dome,0,SoFi Stadium
2022,3,2022-09-25,Sunday,16:25,LA,ARI,20,12,3.5,49.0,LA,Under,closed,1,State Farm Stadium
2022,3,2022-09-25,Sunday,16:25,ATL,SEA,27,23,-1.0,43.0,ATL,Over,outdoors,0,Lumen Field
2022,3,2022-09-25,Sunday,16:25,GB,TB,14,12,-1.0,41.5,GB,Under,outdoors,0,Raymond James Stadium
2022,3,2022-09-25,Sunday,20:20,SF,DEN,10,11,1.0,44.0,DEN,Under,outdoors,0,Empower Field at Mile High
2022,3,2022-09-26,Monday,20:15,DAL,NYG,23,16,-1.0,38.5,DAL,Over,outdoors,1,MetLife Stadium
2022,4,2022-09-29,Thursday,20:15,MIA,CIN,15,27,-4.0,48.5,CIN,Under,outdoors,0,Paycor Stadium
2022,4,2022-10-02,Sunday,09:30,MIN,NO,28,25,4.0,42.0,NO,Over,outdoors,0,Tottenham Stadium
2022,4,2022-10-02,Sunday,13:00,CLE,ATL,20,23,1.0,48.0,ATL,Under,open,0,Mercedes-Benz Stadium
2022,4,2022-10-02,Sunday,13:00,BUF,BAL,23,20,3.0,50.0,PUSH,Under,outdoors,0,M&T Bank Stadium
2022,4,2022-10-02,Sunday,13:00,WAS,DAL,10,25,-3.0,40.5,DAL,Under,closed,1,AT&T Stadium
2022,4,2022-10-02,Sunday,13:00,SEA,DET,48,45,-3.0,48.5,SEA,Over,dome,0,Ford Field
2022,4,2022-10-02,Sunday,13:00,LAC,HOU,34,24,5.5,45.0,LAC,Over,closed,0,NRG Stadium
2022,4,2022-10-02,Sunday,13:00,TEN,IND,24,17,-4.5,43.0,TEN,Under,open,1,Lucas Oil Stadium
2022,4,2022-10-02,Sunday,13:00,CHI,NYG,12,20,-3.0,39.0,NYG,Under,outdoors,0,MetLife Stadium
2022,4,2022-10-02,Sunday,13:00,JAX,PHI,21,29,-6.5,44.0,PHI,Over,outdoors,0,Lincoln Financial Field
2022,4,2022-10-02,Sunday,13:00,NYJ,PIT,24,20,-3.0,41.0,NYJ,Over,outdoors,0,Acrisure Stadium
2022,4,2022-10-02,Sunday,16:05,ARI,CAR,26,16,-1.0,44.0,ARI,Under,outdoors,0,Bank of America Stadium
2022,4,2022-10-02,Sunday,16:25,NE,GB,24,27,-10.0,40.5,NE,Over,outdoors,0,Lambeau Field
2022,4,2022-10-02,Sunday,16:25,DEN,LV,23,32,-2.5,45.5,LV,Over,dome,1,Allegiant Stadium
2022,4,2022-10-02,Sunday,20:20,KC,TB,41,31,-1.0,46.5,KC,Over,outdoors,0,Raymond James Stadium
2022,4,2022-10-03,Monday,20:15,LA,SF,9,24,-1.0,42.0,SF,Under,outdoors,1,Levi's Stadium
2022,5,2022-10-06,Thursday,20:15,IND,DEN,12,9,-3.5,42.0,IND,Under,outdoors,0,Empower Field at Mile High
2022,5,2022-10-09,Sunday,09:30,NYG,GB,27,22,-8.5,42.0,NYG,Over,outdoors,0,Tottenham Stadium
2022,5,2022-10-09,Sunday,13:00,PIT,BUF,3,38,-14.0,44.0,BUF,Under,outdoors,0,New Era Field
2022,5,2022-10-09,Sunday,13:00,LAC,CLE,30,28,1.0,47.0,LAC,Over,outdoors,0,FirstEnergy Stadium
2022,5,2022-10-09,Sunday,13:00,HOU,JAX,13,6,-7.0,44.0,HOU,Under,outdoors,1,TIAA Bank Stadium
2022,5,2022-10-09,Sunday,13:00,CHI,MIN,22,29,-10.0,44.0,CHI,Over,dome,1,U.S. Bank Stadium
2022,5,2022-10-09,Sunday,13:00,DET,NE,0,29,-3.0,46.5,NE,Under,outdoors,0,Gillette Stadium
2022,5,2022-10-09,Sunday,13:00,SEA,NO,32,39,-5.5,45.5,NO,Over,dome,0,Mercedes-Benz Superdome
2022,5,2022-10-09,Sunday,13:00,MIA,NYJ,17,40,3.0,46.0,NYJ,Over,outdoors,1,MetLife Stadium
2022,5,2022-10-09,Sunday,13:00,ATL,TB,15,21,-10.5,46.0,ATL,Under,outdoors,1,Raymond James Stadium
2022,5,2022-10-09,Sunday,13:00,TEN,WAS,21,17,1.0,43.0,TEN,Under,outdoors,0,FedExField
2022,5,2022-10-09,Sunday,16:05,SF,CAR,37,15,6.0,40.0,SF,Over,outdoors,0,Bank of America Stadium
2022,5,2022-10-09,Sunday,16:25,PHI,ARI,20,17,5.5,48.5,ARI,Under,closed,0,State Farm Stadium
2022,5,2022-10-09,Sunday,16:25,DAL,LA,22,10,-5.5,42.0,DAL,Under,dome,0,SoFi Stadium
2022,5,2022-10-09,Sunday,20:20,CIN,BAL,17,19,-3.0,47.5,CIN,Under,outdoors,1,M&T Bank Stadium
2022,5,2022-10-10,Monday,20:15,LV,KC,29,30,-7.5,51.5,LV,Over,outdoors,1,GEHA Field at Arrowhead Stadium
2022,6,2022-10-13,Thursday,20:15,WAS,CHI,12,7,1.0,38.5,WAS,Under,outdoors,0,Soldier Field
2022,6,2022-10-16,Sunday,13:00,SF,ATL,14,28,3.5,46.0,ATL,Under,open,0,Mercedes-Benz Stadium
2022,6,2022-10-16,Sunday,13:00,NE,CLE,38,15,-2.5,43.0,NE,Over,outdoors,0,FirstEnergy Stadium
2022,6,2022-10-16,Sunday,13:00,NYJ,GB,27,10,-7.5,44.5,NYJ,Under,outdoors,0,Lambeau Field
2022,6,2022-10-16,Sunday,13:00,JAX,IND,27,34,-1.0,41.0,IND,Over,open,1,Lucas Oil Stadium
2022,6,2022-10-16,Sunday,13:00,MIN,MIA,24,16,3.0,45.0,MIN,Under,outdoors,0,Hard Rock Stadium
2022,6,2022-10-16,Sunday,13:00,CIN,NO,30,26,3.0,42.5,CIN,Over,dome,0,Mercedes-Benz Superdome
2022,6,2022-10-16,Sunday,13:00,BAL,NYG,20,24,5.5,46.0,NYG,Under,outdoors,0,MetLife Stadium
2022,6,2022-10-16,Sunday,13:00,TB,PIT,18,20,10.0,47.0,PIT,Under,outdoors,0,Acrisure Stadium
2022,6,2022-10-16,Sunday,16:05,CAR,LA,10,24,-10.0,41.5,LA,Under,dome,0,SoFi Stadium
2022,6,2022-10-16,Sunday,16:05,ARI,SEA,9,19,2.5,50.0,SEA,Under,outdoors,1,Lumen Field
2022,6,2022-10-16,Sunday,16:25,BUF,KC,24,20,2.5,54.0,BUF,Under,outdoors,0,GEHA Field at Arrowhead Stadium
2022,6,2022-10-16,Sunday,20:20,DAL,PHI,17,26,-6.5,42.5,PHI,Over,outdoors,1,Lincoln Financial Field
2022,6,2022-10-17,Monday,20:15,DEN,LAC,16,19,-3.5,45.5,DEN,Under,dome,1,SoFi Stadium
2022,7,2022-10-20,Thursday,20:15,NO,ARI,34,42,-2.5,44.0,ARI,Over,open,0,State Farm Stadium
2022,7,2022-10-23,Sunday,13:00,CLE,BAL,20,23,-6.5,46.0,CLE,Under,outdoors,1,M&T Bank Stadium
2022,7,2022-10-23,Sunday,13:00,TB,CAR,3,21,13.0,39.5,CAR,Under,outdoors,1,Bank of America Stadium
2022,7,2022-10-23,Sunday,13:00,ATL,CIN,17,35,-6.5,47.5,CIN,Over,outdoors,0,Paycor Stadium
2022,7,2022-10-23,Sunday,13:00,DET,DAL,6,24,-7.0,49.5,DAL,Under,closed,0,AT&T Stadium
2022,7,2022-10-23,Sunday,13:00,NYG,JAX,23,17,-3.0,44.0,NYG,Under,outdoors,0,TIAA Bank Stadium
2022,7,2022-10-23,Sunday,13:00,IND,TEN,10,19,-2.5,43.0,TEN,Under,outdoors,1,Nissan Stadium
2022,7,2022-10-23,Sunday,13:00,GB,WAS,21,23,4.0,41.5,WAS,Over,outdoors,0,FedExField
2022,7,2022-10-23,Sunday,16:05,NYJ,DEN,16,9,2.0,37.0,NYJ,Under,outdoors,0,Empower Field at Mile High
2022,7,2022-10-23,Sunday,16:05,HOU,LV,20,38,-7.0,46.0,LV,Over,dome,0,Allegiant Stadium
2022,7,2022-10-23,Sunday,16:25,SEA,LAC,37,23,-5.5,51.5,SEA,Over,dome,0,SoFi Stadium
2022,7,2022-10-23,Sunday,16:25,KC,SF,44,23,1.0,49.0,KC,Over,outdoors,0,Levi's Stadium
2022,7,2022-10-23,Sunday,20:20,PIT,MIA,10,16,-7.5,44.5,PIT,Under,outdoors,0,Hard Rock Stadium
2022,7,2022-10-24,Monday,20:15,CHI,NE,33,14,-9.5,40.0,CHI,Over,outdoors,0,Gillette Stadium
2022,8,2022-10-27,Thursday,20:15,BAL,TB,27,22,-2.0,46.0,BAL,Over,outdoors,0,Raymond James Stadium
2022,8,2022-10-30,Sunday,09:30,DEN,JAX,21,17,-1.0,41.0,DEN,Under,outdoors,0,Wembley Stadium
2022,8,2022-10-30,Sunday,13:00,CAR,ATL,34,37,-4.5,41.0,CAR,Over,closed,1,Mercedes-Benz Stadium
2022,8,2022-10-30,Sunday,13:00,CHI,DAL,29,49,-10.5,43.0,DAL,Over,open,0,AT&T Stadium
2022,8,2022-10-30,Sunday,13:00,MIA,DET,31,27,3.5,52.0,MIA,Over,dome,0,Ford Field
2022,8,2022-10-30,Sunday,13:00,ARI,MIN,26,34,-4.0,48.5,MIN,Over,dome,0,U.S. Bank Stadium
2022,8,2022-10-30,Sunday,13:00,LV,NO,0,24,1.0,48.5,NO,Under,dome,0,Mercedes-Benz Superdome
2022,8,2022-10-30,Sunday,13:00,NE,NYJ,22,17,3.0,40.0,NE,Under,outdoors,1,MetLife Stadium
2022,8,2022-10-30,Sunday,13:00,PIT,PHI,13,35,-11.0,43.0,PHI,Over,outdoors,0,Lincoln Financial Field
2022,8,2022-10-30,Sunday,16:05,TEN,HOU,17,10,1.0,39.0,TEN,Under,closed,1,NRG Stadium
2022,8,2022-10-30,Sunday,16:25,WAS,IND,17,16,-3.0,40.5,WAS,Under,closed,0,Lucas Oil Stadium
2022,8,2022-10-30,Sunday,16:25,SF,LA,31,14,1.0,42.0,SF,Over,dome,1,SoFi Stadium
2022,8,2022-10-30,Sunday,16:25,NYG,SEA,13,27,-3.0,44.5,SEA,Under,outdoors,0,Lumen Field
2022,8,2022-10-30,Sunday,20:20,GB,BUF,17,27,-10.5,47.0,GB,Under,outdoors,0,New Era Field
2022,8,2022-10-31,Monday,20:15,CIN,CLE,13,32,3.0,45.0,CLE,Push,outdoors,1,FirstEnergy Stadium
2022,9,2022-11-03,Thursday,20:15,PHI,HOU,29,17,14.0,45.5,HOU,Over,closed,0,NRG Stadium
2022,9,2022-11-06,Sunday,13:00,LAC,ATL,20,17,2.5,49.5,LAC,Under,open,0,Mercedes-Benz Stadium
2022,9,2022-11-06,Sunday,13:00,MIA,CHI,35,32,4.0,46.0,CHI,Over,outdoors,0,Soldier Field
2022,9,2022-11-06,Sunday,13:00,CAR,CIN,21,42,-7.0,43.0,CIN,Over,outdoors,0,Paycor Stadium
2022,9,2022-11-06,Sunday,13:00,GB,DET,9,15,4.0,49.5,DET,Under,dome,1,Ford Field
2022,9,2022-11-06,Sunday,13:00,LV,JAX,20,27,2.5,47.5,JAX,Under,outdoors,0,TIAA Bank Stadium
2022,9,2022-11-06,Sunday,13:00,IND,NE,3,26,-5.0,40.0,NE,Under,outdoors,0,Gillette Stadium
2022,9,2022-11-06,Sunday,13:00,BUF,NYJ,17,20,11.0,46.0,NYJ,Under,outdoors,1,MetLife Stadium
2022,9,2022-11-06,Sunday,13:00,MIN,WAS,20,17,3.0,43.5,PUSH,Under,outdoors,0,FedExField
2022,9,2022-11-06,Sunday,16:05,SEA,ARI,31,21,-1.5,49.5,SEA,Over,open,1,State Farm Stadium
2022,9,2022-11-06,Sunday,16:25,LA,TB,13,16,-3.0,43.0,PUSH,Under,outdoors,0,Raymond James Stadium
2022,9,2022-11-06,Sunday,20:20,TEN,KC,17,20,-14.0,45.0,TEN,Under,outdoors,0,GEHA Field at Arrowhead Stadium
2022,9,2022-11-07,Monday,20:15,BAL,NO,27,13,1.0,46.0,BAL,Under,dome,0,Mercedes-Benz Superdome
2022,10,2022-11-10,Thursday,20:15,ATL,CAR,15,25,2.5,41.5,CAR,Under,outdoors,1,Bank of America Stadium
2022,10,2022-11-13,Sunday,09:30,SEA,TB,16,21,-2.5,45.0,TB,Under,outdoors,0,Allianz Arena
2022,10,2022-11-13,Sunday,13:00,MIN,BUF,33,30,-6.5,47.0,MIN,Over,outdoors,0,New Era Field
2022,10,2022-11-13,Sunday,13:00,DET,CHI,31,30,-3.0,48.5,DET,Over,outdoors,1,Soldier Field
2022,10,2022-11-13,Sunday,13:00,JAX,KC,17,27,-10.0,51.5,PUSH,Under,outdoors,0,GEHA Field at Arrowhead Stadium
2022,10,2022-11-13,Sunday,13:00,CLE,MIA,17,39,-3.0,49.0,MIA,Over,outdoors,0,Hard Rock Stadium
2022,10,2022-11-13,Sunday,13:00,HOU,NYG,16,24,-5.5,41.5,NYG,Under,outdoors,0,MetLife Stadium
2022,10,2022-11-13,Sunday,13:00,NO,PIT,10,20,-1.0,39.5,PIT,Under,outdoors,0,Acrisure Stadium
2022,10,2022-11-13,Sunday,13:00,DEN,TEN,10,17,-2.5,40.0,TEN,Under,outdoors,0,Nissan Stadium
2022,10,2022-11-13,Sunday,16:05,IND,LV,25,20,-4.5,41.0,IND,Over,dome,0,Allegiant Stadium
2022,10,2022-11-13,Sunday,16:25,DAL,GB,28,31,3.5,44.5,GB,Over,outdoors,0,Lambeau Field
2022,10,2022-11-13,Sunday,16:25,ARI,LA,27,17,-3.5,38.0,ARI,Over,dome,1,SoFi Stadium
2022,10,2022-11-13,Sunday,20:20,LAC,SF,16,22,-8.5,45.5,LAC,Under,outdoors,0,Levi's Stadium
2022,10,2022-11-14,Monday,20:15,WAS,PHI,32,21,-11.0,43.0,WAS,Over,outdoors,1,Lincoln Financial Field
2022,11,2022-11-17,Thursday,20:15,TEN,GB,27,17,-3.0,40.5,TEN,Over,outdoors,0,Lambeau Field
2022,11,2022-11-20,Sunday,13:00,CHI,ATL,24,27,-3.0,48.5,PUSH,Over,closed,0,Mercedes-Benz Stadium
2022,11,2022-11-20,Sunday,13:00,CAR,BAL,3,13,-13.0,42.0,CAR,Under,outdoors,0,M&T Bank Stadium
2022,11,2022-11-20,Sunday,13:00,CLE,BUF,23,31,-7.5,50.5,BUF,Over,dome,0,Ford Field
2022,11,2022-11-20,Sunday,13:00,WAS,HOU,23,10,3.0,41.0,WAS,Under,closed,0,NRG Stadium
2022,11,2022-11-20,Sunday,13:00,PHI,IND,17,16,6.5,45.5,IND,Under,closed,0,Lucas Oil Stadium
2022,11,2022-11-20,Sunday,13:00,NYJ,NE,3,10,-3.5,38.5,NE,Under,outdoors,1,Gillette Stadium
2022,11,2022-11-20,Sunday,13:00,LA,NO,20,27,-2.5,39.5,NO,Over,dome,0,Mercedes-Benz Superdome
2022,11,2022-11-20,Sunday,13:00,DET,NYG,31,18,-3.0,44.0,DET,Over,outdoors,0,MetLife Stadium
2022,11,2022-11-20,Sunday,16:05,LV,DEN,22,16,-2.5,41.5,LV,Under,outdoors,1,Empower Field at Mile High
2022,11,2022-11-20,Sunday,16:25,DAL,MIN,40,3,1.5,48.5,DAL,Under,dome,0,U.S. Bank Stadium
2022,11,2022-11-20,Sunday,16:25,CIN,PIT,37,30,3.5,39.0,CIN,Over,outdoors,1,Acrisure Stadium
2022,11,2022-11-20,Sunday,20:20,KC,LAC,30,27,5.5,52.5,LAC,Over,dome,1,SoFi Stadium
2022,11,2022-11-21,Monday,20:15,SF,ARI,38,10,10.0,43.5,SF,Over,outdoors,1,Azteca Stadium
